"rgi_id","rgi_g_id","segment_id","is_main","outflow_id","strahler_n","length_m"
"RGI2000-v7.0-L-01-10941","RGI2000-v7.0-G-01-07513",0,1,-1,1,1101
"RGI2000-v7.0-L-01-10942","RGI2000-v7.0-G-01-07514",0,1,-1,1,297
"RGI2000-v7.0-L-01-10943","RGI2000-v7.0-G-01-07515",0,1,-1,1,175
"RGI2000-v7.0-L-01-10944","RGI2000-v7.0-G-01-07516",0,1,-1,1,431
"RGI2000-v7.0-L-01-10945","RGI2000-v7.0-G-01-07517",0,1,-1,1,202
"RGI2000-v7.0-L-01-10946","RGI2000-v7.0-G-01-07518",0,1,-1,1,428
"RGI2000-v7.0-L-01-10947","RGI2000-v7.0-G-01-07519",0,1,-1,1,222
"RGI2000-v7.0-L-01-10948","RGI2000-v7.0-G-01-07520",0,1,-1,1,924
"RGI2000-v7.0-L-01-10949","RGI2000-v7.0-G-01-07521",0,1,-1,1,456
"RGI2000-v7.0-L-01-10950","RGI2000-v7.0-G-01-07522",0,1,-1,1,358
"RGI2000-v7.0-L-01-10951","RGI2000-v7.0-G-01-07523",0,1,-1,1,1251
"RGI2000-v7.0-L-01-10952","RGI2000-v7.0-G-01-07524",0,1,-1,1,228
"RGI2000-v7.0-L-01-10953","RGI2000-v7.0-G-01-07525",0,1,-1,1,199
"RGI2000-v7.0-L-01-10954","RGI2000-v7.0-G-01-07526",0,1,-1,1,318
"RGI2000-v7.0-L-01-10955","RGI2000-v7.0-G-01-07527",0,1,-1,1,559
"RGI2000-v7.0-L-01-10956","RGI2000-v7.0-G-01-07528",0,1,-1,1,463
"RGI2000-v7.0-L-01-10957","RGI2000-v7.0-G-01-07529",0,1,-1,1,348
"RGI2000-v7.0-L-01-10958","RGI2000-v7.0-G-01-07530",0,1,-1,1,279
"RGI2000-v7.0-L-01-10959","RGI2000-v7.0-G-01-07531",0,0,4,1,3285
"RGI2000-v7.0-L-01-10960","RGI2000-v7.0-G-01-07531",1,0,4,1,2694
"RGI2000-v7.0-L-01-10961","RGI2000-v7.0-G-01-07531",2,0,4,1,2664
"RGI2000-v7.0-L-01-10962","RGI2000-v7.0-G-01-07531",3,0,4,1,1821
"RGI2000-v7.0-L-01-10963","RGI2000-v7.0-G-01-07531",4,1,-1,2,14446
"RGI2000-v7.0-L-01-10964","RGI2000-v7.0-G-01-07532",0,1,-1,1,626
"RGI2000-v7.0-L-01-10965","RGI2000-v7.0-G-01-07533",0,1,-1,1,875
"RGI2000-v7.0-L-01-10966","RGI2000-v7.0-G-01-07534",0,1,-1,1,682
"RGI2000-v7.0-L-01-10967","RGI2000-v7.0-G-01-07535",0,1,-1,1,310
"RGI2000-v7.0-L-01-10968","RGI2000-v7.0-G-01-07536",0,1,-1,1,515
"RGI2000-v7.0-L-01-10969","RGI2000-v7.0-G-01-07537",0,1,-1,1,392
"RGI2000-v7.0-L-01-10970","RGI2000-v7.0-G-01-07538",0,0,5,1,5654
"RGI2000-v7.0-L-01-10971","RGI2000-v7.0-G-01-07538",1,0,5,1,4018
"RGI2000-v7.0-L-01-10972","RGI2000-v7.0-G-01-07538",2,0,5,1,2546
"RGI2000-v7.0-L-01-10973","RGI2000-v7.0-G-01-07538",3,0,5,1,2244
"RGI2000-v7.0-L-01-10974","RGI2000-v7.0-G-01-07538",4,0,5,1,1826
"RGI2000-v7.0-L-01-10975","RGI2000-v7.0-G-01-07538",5,1,-1,2,11799
"RGI2000-v7.0-L-01-10976","RGI2000-v7.0-G-01-07539",0,1,-1,1,376
"RGI2000-v7.0-L-01-10977","RGI2000-v7.0-G-01-07540",0,1,-1,1,206
"RGI2000-v7.0-L-01-10978","RGI2000-v7.0-G-01-07541",0,1,-1,1,198
"RGI2000-v7.0-L-01-10979","RGI2000-v7.0-G-01-07542",0,1,-1,1,413
"RGI2000-v7.0-L-01-10980","RGI2000-v7.0-G-01-07543",0,1,-1,1,813
"RGI2000-v7.0-L-01-10981","RGI2000-v7.0-G-01-07544",0,1,-1,1,242
"RGI2000-v7.0-L-01-10982","RGI2000-v7.0-G-01-07545",0,1,-1,1,573
"RGI2000-v7.0-L-01-10983","RGI2000-v7.0-G-01-07546",0,0,1,1,590
"RGI2000-v7.0-L-01-10984","RGI2000-v7.0-G-01-07546",1,1,-1,2,890
"RGI2000-v7.0-L-01-10985","RGI2000-v7.0-G-01-07547",0,1,-1,1,146
"RGI2000-v7.0-L-01-10986","RGI2000-v7.0-G-01-07548",0,1,-1,1,165
"RGI2000-v7.0-L-01-10987","RGI2000-v7.0-G-01-07549",0,1,-1,1,128
"RGI2000-v7.0-L-01-10988","RGI2000-v7.0-G-01-07550",0,1,-1,1,241
"RGI2000-v7.0-L-01-10989","RGI2000-v7.0-G-01-07551",0,1,-1,1,209
"RGI2000-v7.0-L-01-10990","RGI2000-v7.0-G-01-07552",0,1,-1,1,747
"RGI2000-v7.0-L-01-10991","RGI2000-v7.0-G-01-07553",0,1,-1,1,600
"RGI2000-v7.0-L-01-10992","RGI2000-v7.0-G-01-07554",0,1,-1,1,1037
"RGI2000-v7.0-L-01-10993","RGI2000-v7.0-G-01-07555",0,0,3,1,2643
"RGI2000-v7.0-L-01-10994","RGI2000-v7.0-G-01-07555",1,0,3,1,1527
"RGI2000-v7.0-L-01-10995","RGI2000-v7.0-G-01-07555",2,0,3,1,917
"RGI2000-v7.0-L-01-10996","RGI2000-v7.0-G-01-07555",3,1,-1,2,4925
"RGI2000-v7.0-L-01-10997","RGI2000-v7.0-G-01-07556",0,0,1,1,794
"RGI2000-v7.0-L-01-10998","RGI2000-v7.0-G-01-07556",1,1,-1,2,1807
"RGI2000-v7.0-L-01-10999","RGI2000-v7.0-G-01-07557",0,1,-1,1,724
"RGI2000-v7.0-L-01-11000","RGI2000-v7.0-G-01-07558",0,1,-1,1,595
"RGI2000-v7.0-L-01-11001","RGI2000-v7.0-G-01-07559",0,1,-1,1,711
"RGI2000-v7.0-L-01-11002","RGI2000-v7.0-G-01-07560",0,1,-1,1,2330
"RGI2000-v7.0-L-01-11003","RGI2000-v7.0-G-01-07561",0,1,-1,1,325
"RGI2000-v7.0-L-01-11004","RGI2000-v7.0-G-01-07562",0,1,-1,1,477
"RGI2000-v7.0-L-01-11005","RGI2000-v7.0-G-01-07563",0,0,5,1,1581
"RGI2000-v7.0-L-01-11006","RGI2000-v7.0-G-01-07563",1,0,4,1,1440
"RGI2000-v7.0-L-01-11007","RGI2000-v7.0-G-01-07563",2,0,5,1,1352
"RGI2000-v7.0-L-01-11008","RGI2000-v7.0-G-01-07563",3,0,5,1,1156
"RGI2000-v7.0-L-01-11009","RGI2000-v7.0-G-01-07563",4,0,5,2,2648
"RGI2000-v7.0-L-01-11010","RGI2000-v7.0-G-01-07563",5,1,-1,3,7605
"RGI2000-v7.0-L-01-11011","RGI2000-v7.0-G-01-07564",0,1,-1,1,300
"RGI2000-v7.0-L-01-11012","RGI2000-v7.0-G-01-07565",0,1,-1,1,125
"RGI2000-v7.0-L-01-11013","RGI2000-v7.0-G-01-07566",0,1,-1,1,245
"RGI2000-v7.0-L-01-11014","RGI2000-v7.0-G-01-07567",0,1,-1,1,192
"RGI2000-v7.0-L-01-11015","RGI2000-v7.0-G-01-07568",0,0,1,1,1150
"RGI2000-v7.0-L-01-11016","RGI2000-v7.0-G-01-07568",1,1,-1,2,3267
"RGI2000-v7.0-L-01-11017","RGI2000-v7.0-G-01-07569",0,1,-1,1,492
"RGI2000-v7.0-L-01-11018","RGI2000-v7.0-G-01-07570",0,1,-1,1,740
"RGI2000-v7.0-L-01-11019","RGI2000-v7.0-G-01-07571",0,0,5,1,1517
"RGI2000-v7.0-L-01-11020","RGI2000-v7.0-G-01-07571",1,0,6,1,1514
"RGI2000-v7.0-L-01-11021","RGI2000-v7.0-G-01-07571",2,0,5,1,1280
"RGI2000-v7.0-L-01-11022","RGI2000-v7.0-G-01-07571",3,0,5,1,1196
"RGI2000-v7.0-L-01-11023","RGI2000-v7.0-G-01-07571",4,0,6,1,986
"RGI2000-v7.0-L-01-11024","RGI2000-v7.0-G-01-07571",5,0,6,2,3681
"RGI2000-v7.0-L-01-11025","RGI2000-v7.0-G-01-07571",6,1,-1,3,5817
"RGI2000-v7.0-L-01-11026","RGI2000-v7.0-G-01-07572",0,1,-1,1,456
"RGI2000-v7.0-L-01-11027","RGI2000-v7.0-G-01-07573",0,1,-1,1,124
"RGI2000-v7.0-L-01-11028","RGI2000-v7.0-G-01-07574",0,1,-1,1,360
"RGI2000-v7.0-L-01-11029","RGI2000-v7.0-G-01-07575",0,1,-1,1,419
"RGI2000-v7.0-L-01-11030","RGI2000-v7.0-G-01-07576",0,1,-1,1,686
"RGI2000-v7.0-L-01-11031","RGI2000-v7.0-G-01-07577",0,1,-1,1,501
"RGI2000-v7.0-L-01-11032","RGI2000-v7.0-G-01-07578",0,0,1,1,622
"RGI2000-v7.0-L-01-11033","RGI2000-v7.0-G-01-07578",1,1,-1,2,1524
"RGI2000-v7.0-L-01-11034","RGI2000-v7.0-G-01-07579",0,1,-1,1,937
"RGI2000-v7.0-L-01-11035","RGI2000-v7.0-G-01-07580",0,1,-1,1,1081
"RGI2000-v7.0-L-01-11036","RGI2000-v7.0-G-01-07581",0,1,-1,1,1101
"RGI2000-v7.0-L-01-11037","RGI2000-v7.0-G-01-07582",0,1,-1,1,1533
"RGI2000-v7.0-L-01-11038","RGI2000-v7.0-G-01-07583",0,1,-1,1,315
"RGI2000-v7.0-L-01-11039","RGI2000-v7.0-G-01-07584",0,1,-1,1,963
"RGI2000-v7.0-L-01-11040","RGI2000-v7.0-G-01-07585",0,1,-1,1,1516
"RGI2000-v7.0-L-01-11041","RGI2000-v7.0-G-01-07586",0,1,-1,1,2024
"RGI2000-v7.0-L-01-11042","RGI2000-v7.0-G-01-07587",0,1,-1,1,637
"RGI2000-v7.0-L-01-11043","RGI2000-v7.0-G-01-07588",0,0,1,1,760
"RGI2000-v7.0-L-01-11044","RGI2000-v7.0-G-01-07588",1,1,-1,2,3373
"RGI2000-v7.0-L-01-11045","RGI2000-v7.0-G-01-07589",0,0,2,1,2873
"RGI2000-v7.0-L-01-11046","RGI2000-v7.0-G-01-07589",1,0,2,1,774
"RGI2000-v7.0-L-01-11047","RGI2000-v7.0-G-01-07589",2,1,-1,2,4563
"RGI2000-v7.0-L-01-11048","RGI2000-v7.0-G-01-07590",0,1,-1,1,4675
"RGI2000-v7.0-L-01-11049","RGI2000-v7.0-G-01-07591",0,1,-1,1,1758
"RGI2000-v7.0-L-01-11050","RGI2000-v7.0-G-01-07592",0,0,1,1,1078
"RGI2000-v7.0-L-01-11051","RGI2000-v7.0-G-01-07592",1,0,2,2,1591
"RGI2000-v7.0-L-01-11052","RGI2000-v7.0-G-01-07592",2,1,-1,3,3762
"RGI2000-v7.0-L-01-11053","RGI2000-v7.0-G-01-07593",0,1,-1,1,1371
"RGI2000-v7.0-L-01-11054","RGI2000-v7.0-G-01-07594",0,1,-1,1,2088
"RGI2000-v7.0-L-01-11055","RGI2000-v7.0-G-01-07595",0,1,-1,1,1776
"RGI2000-v7.0-L-01-11056","RGI2000-v7.0-G-01-07596",0,1,-1,1,503
"RGI2000-v7.0-L-01-11057","RGI2000-v7.0-G-01-07597",0,1,-1,1,1311
"RGI2000-v7.0-L-01-11058","RGI2000-v7.0-G-01-07598",0,0,4,1,2369
"RGI2000-v7.0-L-01-11059","RGI2000-v7.0-G-01-07598",1,0,3,1,2211
"RGI2000-v7.0-L-01-11060","RGI2000-v7.0-G-01-07598",2,0,4,1,1495
"RGI2000-v7.0-L-01-11061","RGI2000-v7.0-G-01-07598",3,0,5,2,4344
"RGI2000-v7.0-L-01-11062","RGI2000-v7.0-G-01-07598",4,0,5,2,3709
"RGI2000-v7.0-L-01-11063","RGI2000-v7.0-G-01-07598",5,1,-1,3,7557
"RGI2000-v7.0-L-01-11064","RGI2000-v7.0-G-01-07599",0,1,-1,1,1278
"RGI2000-v7.0-L-01-11065","RGI2000-v7.0-G-01-07600",0,1,-1,1,902
"RGI2000-v7.0-L-01-11066","RGI2000-v7.0-G-01-07601",0,1,-1,1,427
"RGI2000-v7.0-L-01-11067","RGI2000-v7.0-G-01-07602",0,0,1,1,638
"RGI2000-v7.0-L-01-11068","RGI2000-v7.0-G-01-07602",1,1,-1,2,1095
"RGI2000-v7.0-L-01-11069","RGI2000-v7.0-G-01-07603",0,1,-1,1,195
"RGI2000-v7.0-L-01-11070","RGI2000-v7.0-G-01-07604",0,0,3,1,2550
"RGI2000-v7.0-L-01-11071","RGI2000-v7.0-G-01-07604",1,0,3,1,1829
"RGI2000-v7.0-L-01-11072","RGI2000-v7.0-G-01-07604",2,0,3,1,1504
"RGI2000-v7.0-L-01-11073","RGI2000-v7.0-G-01-07604",3,1,-1,2,7128
"RGI2000-v7.0-L-01-11074","RGI2000-v7.0-G-01-07605",0,1,-1,1,258
"RGI2000-v7.0-L-01-11075","RGI2000-v7.0-G-01-07606",0,1,-1,1,1215
"RGI2000-v7.0-L-01-11076","RGI2000-v7.0-G-01-07607",0,1,-1,1,1175
"RGI2000-v7.0-L-01-11077","RGI2000-v7.0-G-01-07608",0,1,-1,1,2156
"RGI2000-v7.0-L-01-11078","RGI2000-v7.0-G-01-07609",0,1,-1,1,1129
"RGI2000-v7.0-L-01-11079","RGI2000-v7.0-G-01-07610",0,1,-1,1,415
"RGI2000-v7.0-L-01-11080","RGI2000-v7.0-G-01-07611",0,1,-1,1,1574
"RGI2000-v7.0-L-01-11081","RGI2000-v7.0-G-01-07612",0,0,1,1,978
"RGI2000-v7.0-L-01-11082","RGI2000-v7.0-G-01-07612",1,0,2,2,1279
"RGI2000-v7.0-L-01-11083","RGI2000-v7.0-G-01-07612",2,1,-1,3,4471
"RGI2000-v7.0-L-01-11084","RGI2000-v7.0-G-01-07613",0,1,-1,1,414
"RGI2000-v7.0-L-01-11085","RGI2000-v7.0-G-01-07614",0,0,1,1,512
"RGI2000-v7.0-L-01-11086","RGI2000-v7.0-G-01-07614",1,1,-1,2,899
"RGI2000-v7.0-L-01-11087","RGI2000-v7.0-G-01-07615",0,1,-1,1,795
"RGI2000-v7.0-L-01-11088","RGI2000-v7.0-G-01-07616",0,1,-1,1,516
"RGI2000-v7.0-L-01-11089","RGI2000-v7.0-G-01-07617",0,1,-1,1,455
"RGI2000-v7.0-L-01-11090","RGI2000-v7.0-G-01-07618",0,1,-1,1,672
"RGI2000-v7.0-L-01-11091","RGI2000-v7.0-G-01-07619",0,1,-1,1,1011
"RGI2000-v7.0-L-01-11092","RGI2000-v7.0-G-01-07620",0,1,-1,1,1048
"RGI2000-v7.0-L-01-11093","RGI2000-v7.0-G-01-07621",0,1,-1,1,864
"RGI2000-v7.0-L-01-11094","RGI2000-v7.0-G-01-07622",0,1,-1,1,640
"RGI2000-v7.0-L-01-11095","RGI2000-v7.0-G-01-07623",0,1,-1,1,1210
"RGI2000-v7.0-L-01-11096","RGI2000-v7.0-G-01-07624",0,1,-1,1,839
"RGI2000-v7.0-L-01-11097","RGI2000-v7.0-G-01-07625",0,1,-1,1,309
"RGI2000-v7.0-L-01-11098","RGI2000-v7.0-G-01-07626",0,1,-1,1,791
"RGI2000-v7.0-L-01-11099","RGI2000-v7.0-G-01-07627",0,1,-1,1,781
"RGI2000-v7.0-L-01-11100","RGI2000-v7.0-G-01-07628",0,0,1,1,690
"RGI2000-v7.0-L-01-11101","RGI2000-v7.0-G-01-07628",1,1,-1,2,2087
"RGI2000-v7.0-L-01-11102","RGI2000-v7.0-G-01-07629",0,0,2,1,1525
"RGI2000-v7.0-L-01-11103","RGI2000-v7.0-G-01-07629",1,0,2,1,469
"RGI2000-v7.0-L-01-11104","RGI2000-v7.0-G-01-07629",2,1,-1,2,2210
"RGI2000-v7.0-L-01-11105","RGI2000-v7.0-G-01-07630",0,1,-1,1,671
"RGI2000-v7.0-L-01-11106","RGI2000-v7.0-G-01-07631",0,1,-1,1,172
"RGI2000-v7.0-L-01-11107","RGI2000-v7.0-G-01-07632",0,1,-1,1,351
"RGI2000-v7.0-L-01-11108","RGI2000-v7.0-G-01-07633",0,1,-1,1,326
"RGI2000-v7.0-L-01-11109","RGI2000-v7.0-G-01-07634",0,0,1,1,745
"RGI2000-v7.0-L-01-11110","RGI2000-v7.0-G-01-07634",1,1,-1,2,2332
"RGI2000-v7.0-L-01-11111","RGI2000-v7.0-G-01-07635",0,1,-1,1,1886
"RGI2000-v7.0-L-01-11112","RGI2000-v7.0-G-01-07636",0,1,-1,1,1368
"RGI2000-v7.0-L-01-11113","RGI2000-v7.0-G-01-07637",0,1,-1,1,762
"RGI2000-v7.0-L-01-11114","RGI2000-v7.0-G-01-07638",0,1,-1,1,420
"RGI2000-v7.0-L-01-11115","RGI2000-v7.0-G-01-07639",0,0,1,1,557
"RGI2000-v7.0-L-01-11116","RGI2000-v7.0-G-01-07639",1,1,-1,2,1774
"RGI2000-v7.0-L-01-11117","RGI2000-v7.0-G-01-07640",0,1,-1,1,766
"RGI2000-v7.0-L-01-11118","RGI2000-v7.0-G-01-07641",0,1,-1,1,399
"RGI2000-v7.0-L-01-11119","RGI2000-v7.0-G-01-07642",0,1,-1,1,670
"RGI2000-v7.0-L-01-11120","RGI2000-v7.0-G-01-07643",0,1,-1,1,581
"RGI2000-v7.0-L-01-11121","RGI2000-v7.0-G-01-07644",0,0,2,1,1598
"RGI2000-v7.0-L-01-11122","RGI2000-v7.0-G-01-07644",1,0,2,1,1301
"RGI2000-v7.0-L-01-11123","RGI2000-v7.0-G-01-07644",2,1,-1,2,4027
"RGI2000-v7.0-L-01-11124","RGI2000-v7.0-G-01-07645",0,1,-1,1,621
"RGI2000-v7.0-L-01-11125","RGI2000-v7.0-G-01-07646",0,1,-1,1,1043
"RGI2000-v7.0-L-01-11126","RGI2000-v7.0-G-01-07647",0,1,-1,1,1695
"RGI2000-v7.0-L-01-11127","RGI2000-v7.0-G-01-07648",0,0,1,1,799
"RGI2000-v7.0-L-01-11128","RGI2000-v7.0-G-01-07648",1,1,-1,2,1575
"RGI2000-v7.0-L-01-11129","RGI2000-v7.0-G-01-07649",0,0,1,1,702
"RGI2000-v7.0-L-01-11130","RGI2000-v7.0-G-01-07649",1,1,-1,2,1547
"RGI2000-v7.0-L-01-11131","RGI2000-v7.0-G-01-07650",0,1,-1,1,536
"RGI2000-v7.0-L-01-11132","RGI2000-v7.0-G-01-07651",0,1,-1,1,1424
"RGI2000-v7.0-L-01-11133","RGI2000-v7.0-G-01-07652",0,1,-1,1,611
"RGI2000-v7.0-L-01-11134","RGI2000-v7.0-G-01-07653",0,0,1,1,876
"RGI2000-v7.0-L-01-11135","RGI2000-v7.0-G-01-07653",1,1,-1,2,1474
"RGI2000-v7.0-L-01-11136","RGI2000-v7.0-G-01-07654",0,1,-1,1,1368
"RGI2000-v7.0-L-01-11137","RGI2000-v7.0-G-01-07655",0,1,-1,1,1058
"RGI2000-v7.0-L-01-11138","RGI2000-v7.0-G-01-07656",0,1,-1,1,625
"RGI2000-v7.0-L-01-11139","RGI2000-v7.0-G-01-07657",0,0,1,1,524
"RGI2000-v7.0-L-01-11140","RGI2000-v7.0-G-01-07657",1,1,-1,2,2372
"RGI2000-v7.0-L-01-11141","RGI2000-v7.0-G-01-07658",0,1,-1,1,915
"RGI2000-v7.0-L-01-11142","RGI2000-v7.0-G-01-07659",0,1,-1,1,652
"RGI2000-v7.0-L-01-11143","RGI2000-v7.0-G-01-07660",0,1,-1,1,1100
"RGI2000-v7.0-L-01-11144","RGI2000-v7.0-G-01-07661",0,1,-1,1,771
"RGI2000-v7.0-L-01-11145","RGI2000-v7.0-G-01-07662",0,1,-1,1,997
"RGI2000-v7.0-L-01-11146","RGI2000-v7.0-G-01-07663",0,1,-1,1,953
"RGI2000-v7.0-L-01-11147","RGI2000-v7.0-G-01-07664",0,1,-1,1,1522
"RGI2000-v7.0-L-01-11148","RGI2000-v7.0-G-01-07665",0,0,1,1,983
"RGI2000-v7.0-L-01-11149","RGI2000-v7.0-G-01-07665",1,1,-1,2,3432
"RGI2000-v7.0-L-01-11150","RGI2000-v7.0-G-01-07666",0,0,1,1,647
"RGI2000-v7.0-L-01-11151","RGI2000-v7.0-G-01-07666",1,1,-1,2,2221
"RGI2000-v7.0-L-01-11152","RGI2000-v7.0-G-01-07667",0,1,-1,1,843
"RGI2000-v7.0-L-01-11153","RGI2000-v7.0-G-01-07668",0,1,-1,1,495
"RGI2000-v7.0-L-01-11154","RGI2000-v7.0-G-01-07669",0,0,4,1,2433
"RGI2000-v7.0-L-01-11155","RGI2000-v7.0-G-01-07669",1,0,5,1,2020
"RGI2000-v7.0-L-01-11156","RGI2000-v7.0-G-01-07669",2,0,5,1,1748
"RGI2000-v7.0-L-01-11157","RGI2000-v7.0-G-01-07669",3,0,5,1,1688
"RGI2000-v7.0-L-01-11158","RGI2000-v7.0-G-01-07669",4,0,5,2,2796
"RGI2000-v7.0-L-01-11159","RGI2000-v7.0-G-01-07669",5,1,-1,3,9322
"RGI2000-v7.0-L-01-11160","RGI2000-v7.0-G-01-07670",0,0,2,1,1363
"RGI2000-v7.0-L-01-11161","RGI2000-v7.0-G-01-07670",1,0,2,1,1306
"RGI2000-v7.0-L-01-11162","RGI2000-v7.0-G-01-07670",2,1,-1,2,3457
"RGI2000-v7.0-L-01-11163","RGI2000-v7.0-G-01-07671",0,0,7,1,4595
"RGI2000-v7.0-L-01-11164","RGI2000-v7.0-G-01-07671",1,0,7,1,4764
"RGI2000-v7.0-L-01-11165","RGI2000-v7.0-G-01-07671",2,0,6,1,3802
"RGI2000-v7.0-L-01-11166","RGI2000-v7.0-G-01-07671",3,0,5,1,3040
"RGI2000-v7.0-L-01-11167","RGI2000-v7.0-G-01-07671",4,0,5,1,2783
"RGI2000-v7.0-L-01-11168","RGI2000-v7.0-G-01-07671",5,0,7,2,8681
"RGI2000-v7.0-L-01-11169","RGI2000-v7.0-G-01-07671",6,0,7,2,5336
"RGI2000-v7.0-L-01-11170","RGI2000-v7.0-G-01-07671",7,1,-1,3,16550
"RGI2000-v7.0-L-01-11171","RGI2000-v7.0-G-01-07672",0,1,-1,1,473
"RGI2000-v7.0-L-01-11172","RGI2000-v7.0-G-01-07673",0,0,3,1,1503
"RGI2000-v7.0-L-01-11173","RGI2000-v7.0-G-01-07673",1,0,3,1,1211
"RGI2000-v7.0-L-01-11174","RGI2000-v7.0-G-01-07673",2,0,3,1,953
"RGI2000-v7.0-L-01-11175","RGI2000-v7.0-G-01-07673",3,1,-1,2,4334
"RGI2000-v7.0-L-01-11176","RGI2000-v7.0-G-01-07674",0,1,-1,1,1047
"RGI2000-v7.0-L-01-11177","RGI2000-v7.0-G-01-07675",0,0,1,1,1098
"RGI2000-v7.0-L-01-11178","RGI2000-v7.0-G-01-07675",1,1,-1,2,2180
"RGI2000-v7.0-L-01-11179","RGI2000-v7.0-G-01-07676",0,0,8,1,5586
"RGI2000-v7.0-L-01-11180","RGI2000-v7.0-G-01-07676",1,0,8,1,4808
"RGI2000-v7.0-L-01-11181","RGI2000-v7.0-G-01-07676",2,0,8,1,3958
"RGI2000-v7.0-L-01-11182","RGI2000-v7.0-G-01-07676",3,0,8,1,2593
"RGI2000-v7.0-L-01-11183","RGI2000-v7.0-G-01-07676",4,0,8,1,2847
"RGI2000-v7.0-L-01-11184","RGI2000-v7.0-G-01-07676",5,0,8,1,2601
"RGI2000-v7.0-L-01-11185","RGI2000-v7.0-G-01-07676",6,0,7,1,1820
"RGI2000-v7.0-L-01-11186","RGI2000-v7.0-G-01-07676",7,0,8,2,7851
"RGI2000-v7.0-L-01-11187","RGI2000-v7.0-G-01-07676",8,1,-1,3,18869
"RGI2000-v7.0-L-01-11188","RGI2000-v7.0-G-01-07677",0,1,-1,1,878
"RGI2000-v7.0-L-01-11189","RGI2000-v7.0-G-01-07678",0,1,-1,1,1103
"RGI2000-v7.0-L-01-11190","RGI2000-v7.0-G-01-07679",0,1,-1,1,786
"RGI2000-v7.0-L-01-11191","RGI2000-v7.0-G-01-07680",0,0,5,1,3629
"RGI2000-v7.0-L-01-11192","RGI2000-v7.0-G-01-07680",1,0,5,1,2951
"RGI2000-v7.0-L-01-11193","RGI2000-v7.0-G-01-07680",2,0,5,1,2837
"RGI2000-v7.0-L-01-11194","RGI2000-v7.0-G-01-07680",3,0,4,1,1573
"RGI2000-v7.0-L-01-11195","RGI2000-v7.0-G-01-07680",4,0,5,2,3075
"RGI2000-v7.0-L-01-11196","RGI2000-v7.0-G-01-07680",5,1,-1,3,9114
"RGI2000-v7.0-L-01-11197","RGI2000-v7.0-G-01-07681",0,1,-1,1,249
"RGI2000-v7.0-L-01-11198","RGI2000-v7.0-G-01-07682",0,1,-1,1,240
"RGI2000-v7.0-L-01-11199","RGI2000-v7.0-G-01-07683",0,0,2,1,1579
"RGI2000-v7.0-L-01-11200","RGI2000-v7.0-G-01-07683",1,0,2,1,707
"RGI2000-v7.0-L-01-11201","RGI2000-v7.0-G-01-07683",2,1,-1,2,3129
"RGI2000-v7.0-L-01-11202","RGI2000-v7.0-G-01-07684",0,1,-1,1,502
"RGI2000-v7.0-L-01-11203","RGI2000-v7.0-G-01-07685",0,0,4,1,2589
"RGI2000-v7.0-L-01-11204","RGI2000-v7.0-G-01-07685",1,0,3,1,2022
"RGI2000-v7.0-L-01-11205","RGI2000-v7.0-G-01-07685",2,0,3,1,1073
"RGI2000-v7.0-L-01-11206","RGI2000-v7.0-G-01-07685",3,0,4,2,3054
"RGI2000-v7.0-L-01-11207","RGI2000-v7.0-G-01-07685",4,1,-1,3,7186
"RGI2000-v7.0-L-01-11208","RGI2000-v7.0-G-01-07686",0,0,1,1,588
"RGI2000-v7.0-L-01-11209","RGI2000-v7.0-G-01-07686",1,1,-1,2,2202
"RGI2000-v7.0-L-01-11210","RGI2000-v7.0-G-01-07687",0,1,-1,1,624
"RGI2000-v7.0-L-01-11211","RGI2000-v7.0-G-01-07688",0,1,-1,1,3265
"RGI2000-v7.0-L-01-11212","RGI2000-v7.0-G-01-07689",0,1,-1,1,4652
"RGI2000-v7.0-L-01-11213","RGI2000-v7.0-G-01-07690",0,1,-1,1,549
"RGI2000-v7.0-L-01-11214","RGI2000-v7.0-G-01-07691",0,1,-1,1,180
"RGI2000-v7.0-L-01-11215","RGI2000-v7.0-G-01-07692",0,1,-1,1,263
"RGI2000-v7.0-L-01-11216","RGI2000-v7.0-G-01-07693",0,1,-1,1,394
"RGI2000-v7.0-L-01-11217","RGI2000-v7.0-G-01-07694",0,1,-1,1,1237
"RGI2000-v7.0-L-01-11218","RGI2000-v7.0-G-01-07695",0,1,-1,1,269
"RGI2000-v7.0-L-01-11219","RGI2000-v7.0-G-01-07696",0,0,2,1,1946
"RGI2000-v7.0-L-01-11220","RGI2000-v7.0-G-01-07696",1,0,2,1,964
"RGI2000-v7.0-L-01-11221","RGI2000-v7.0-G-01-07696",2,1,-1,2,3258
"RGI2000-v7.0-L-01-11222","RGI2000-v7.0-G-01-07697",0,0,1,1,1243
"RGI2000-v7.0-L-01-11223","RGI2000-v7.0-G-01-07697",1,0,2,2,1957
"RGI2000-v7.0-L-01-11224","RGI2000-v7.0-G-01-07697",2,1,-1,3,5847
"RGI2000-v7.0-L-01-11225","RGI2000-v7.0-G-01-07698",0,1,-1,1,185
"RGI2000-v7.0-L-01-11226","RGI2000-v7.0-G-01-07699",0,1,-1,1,220
"RGI2000-v7.0-L-01-11227","RGI2000-v7.0-G-01-07700",0,1,-1,1,715
"RGI2000-v7.0-L-01-11228","RGI2000-v7.0-G-01-07701",0,1,-1,1,395
"RGI2000-v7.0-L-01-11229","RGI2000-v7.0-G-01-07702",0,1,-1,1,646
